69;86268;109927;94493
70;86333;107485;94381
71;86490;104108;93854
72;86043;102099;93816
73;88193;103656;94215
74;86461;107080;94652
75;83969;103759;94241
76;85577;105930;93444
77;85759;104672;94068
78;85983;107751;94249
79;86496;103916;94783
80;86496;105109;95441
81;86553;104339;94654
82;86491;106934;94854
83;86491;102439;93070
84;85911;101386;92489
85;84590;100509;91838
86;84259;100955;92065
87;84965;103404;91425
88;84342;99676;90873
89;84056;99661;90550
90;84025;99415;90812
91;84025;99710;90575
92;84025;101333;90422
93;80756;101107;90809
94;80591;106287;89671
95;80591;97829;89298
96;81959;98478;88608
97;81959;97209;88346
98;81076;101744;87533
99;81114;99536;87098
100;81123;96877;86394
101;80371;92795;86286
102;80885;102634;85968
103;78032;93654;85094
104;77832;97663;85342
105;77366;95886;84662
106;75893;98076;84305
107;75893;92786;83387
108;76197;93182;82449
109;76271;90514;81407
110;76112;90265;80781
111;76357;89923;81031
112;75481;88556;80142
113;75073;87298;80516
114;74529;89092;80900
115;73540;90355;79959
116;73025;91166;79031
117;72777;87203;78351
118;74584;90410;78696
119;74527;89361;78839
120;74294;88056;78569
121;73814;91145;78715
122;74092;86584;78735
123;73752;87932;78652
124;73187;86620;78656
125;72416;88226;79394
126;72806;92352;78554
127;72086;88815;77926
128;70774;87815;77801
129;71051;86663;77672
130;69985;86111;76512
131;70763;83700;75476
132;70832;82659;75454
133;69634;82681;75244
134;70920;82256;75113
135;70019;82271;74767
136;68840;82058;74397
137;67964;89547;73763
138;67739;80393;72657
139;66387;81914;72669
140;66387;80013;72248
141;66738;81027;71500
142;66216;80164;71075
143;64693;80291;71312
144;65477;84854;70781
145;65477;79262;70846
146;67293;79153;71848
147;67725;79525;71892
148;67725;84937;72531
149;65841;84449;72651
150;65841;79775;72458
151;66010;82000;72844
152;66477;84625;73312
153;67543;82825;73750
154;67377;83097;73745
155;66162;82512;74403
156;68294;83942;74727
157;69614;88601;75579
158;69614;82808;75244
159;67712;88227;76393
160;68483;86699;76424
161;69646;89266;75507
162;68483;86499;75935
163;69515;86990;75731
164;69241;86281;76002
165;69241;85067;76951
166;69617;89006;77163
167;69913;88751;76821
168;68200;84626;76350
169;68200;86663;75768
170;67385;87281;75605
171;66638;86260;75923
172;67912;87517;75658
173;68554;89319;75447
174;69599;85172;75469
175;67915;82917;74385
176;67013;83519;73792
177;67991;81937;73705
178;68367;84677;73784
179;69451;82418;74298
180;67923;88927;74782
181;67923;88614;74463
182;67792;83915;74065
183;64835;88399;74320
184;64540;84404;72791
185;64965;81543;72861
186;66867;83178;73158
187;66592;84625;74021
188;67910;83579;73545
189;65774;83986;73134
190;67614;84493;72595
191;66751;82033;71506
192;65771;80501;70744
193;66436;82413;70936
194;66436;82218;70954
195;66071;78702;70723
196;66071;80084;71062
197;66080;78762;70487
198;65452;80549;69409
199;65618;80854;69955
200;66171;82466;70298
